Date,Author,Verified,Helpful,Title,review,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on May 16, 2023",ev,yes,-,Easy set-up,I (fairly petite woman) was able to easily put these together on my own in a few hours. The assembly is straightforward and the material is lightweight. The green color is pretty and blends into the rest of the yard. I've had them for a few months and so far have not noticed any rusting or bowing of the sides despite some heavy rain. They seem to be a good value for the price.,5,-,-,https://www.amazon.com/gp/customer-reviews/R1YTUCEE61BI6G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on May 17, 2023",Kindle Customer,yes,-,Great looking,"I have been wanting to try a raised garden bed for some time.  Liked the looks of this one.  Was packed good and husband and I put together.  Probably took a couple hours,  but it is up and just finished filling with dirt tonight!  Hope I can grow some awesome tomato plants !  Would recommend 👌",5,-,-,https://www.amazon.com/gp/customer-reviews/R1STDOQGTQ65WN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM5ZVTG1,Color: Green | Size: 8x4x2FT
"Reviewed in the United States on May 22, 2023",laura tweedy,yes,-,ANYONE CAN PUT THIS TOGETHER,"As a gardener, I wanted something that looked still good.  The boards to my raised garden had rotted out. My son in law found these and because these should outlast me - we went with SnugNiture brown color galvanized 2ft tall garden bed.  I have rabbits that cannot scale the 2ft wall.  Glad to try this.",5,-,-,https://www.amazon.com/gp/customer-reviews/RZ88M0KRB4WAB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 22, 2023",Amazon Customer,yes,-,Looks great and is a great size for all my kitchen garden plants,"I thought the metal would be a little thicker than it is, but it seems sturdy enough once assembled. Needs two people to assemble easily. It is light weight, which makes it easy to put into place in your garden area. I can't wait to see it all full of growing vegetables!",4,-,-,https://www.amazon.com/gp/customer-reviews/R3BHFP7JIKC16D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 24, 2023",BeccaBecca,yes,-,Great raised garden,"I found this raised garden simple to put together and move to its permanent location.It is a great size for my strawberries and I do not have to worry about weeds any longer.I love the color in my yard, it is weather resistant and looks great.I will be purchasing more.",5,https://m.media-amazon.com/images/I/91cCIhp1RBL.jpg,-,https://www.amazon.com/gp/customer-reviews/R1RVSYIDPV4IQT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61QFM3,Color: Green | Size: 6x3x1FT
"Reviewed in the United States on June 6, 2023",Elizabeth,yes,-,I like it,"This is much larger than I was anticipating! It's exactly what I wanted. It takes some time to put together but it's not complicated, just a lot of nuts and bolts.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2EVUTZ9UOUNGV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM615TC9,Color: Silver | Size: 8x4x1FT
"Reviewed in the United States on May 28, 2023",bettie anderson,yes,-,Perfect raised garden.,I live in a coastal area where the yard holds water and everything I plant dies. I use this to nurse my plants and to keep them from drowning in the wet months.It was easy to assemble and I did it by myself.,5,-,-,https://www.amazon.com/gp/customer-reviews/R31CMQQU9ZC3QU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on June 5, 2023",Kindle Customer,yes,-,Good quality and easy to assemble,My husband and I spent maybe an hour assembling the garden bed and didn't have any trouble following the instructions. We've got it filled up now and growing our tomatoes!,5,-,-,https://www.amazon.com/gp/customer-reviews/R33RY3LZAGWRVU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 16, 2023",Sean L,yes,-,Exactly what I wanted.,"The price was half of what we paid from a different seller, but they were pretty much the same. It takes a little while to put it together because of all the screws and nuts, but very easy, It's very light so moving it to the garden area was easy with two people. It is not made to lean on or push against because it is so light.",5,-,-,https://www.amazon.com/gp/customer-reviews/RJGR7ED2WJHFL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM615TC9,Color: Silver | Size: 8x4x1FT
"Reviewed in the United States on May 31, 2023",Austin,yes,-,Beds look good and are easy to assemble!,Love these beds! We bought 2 beds and were able to assemble them quickly. So far this season have held together well filled and currently growing many vegetables. Love how look and blend with the backyard.,5,-,-,https://www.amazon.com/gp/customer-reviews/RNVR6BM37H7WV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 24, 2023",ZDel,yes,-,"Love It, no complaints","I’ve had wood beds before that end up rotting over a year so I tried this galvanized bed. Very happy with the product. I set it up by myself, though a second person would have been handy but not a necessity. No complaints, would buy it again.",5,-,-,https://www.amazon.com/gp/customer-reviews/RHQ7SRVC8TUPP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61QFM3,Color: Green | Size: 6x3x1FT
"Reviewed in the United States on May 31, 2023",Amazon Customer,yes,-,Need 2 women or 1 strong young man.,"This went together as directions are excellent and follow a progression to assemble.  I did enlist a young man to help, and he did it under the projected time.Once assembled they are quite good sized.",4,-,-,https://www.amazon.com/gp/customer-reviews/R1LF9WNQLFMCNU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on May 18, 2023",Rebekah Riedel,yes,-,Nice Raised Bed for the Price,"This item was easy to assemble and is working out quite well. I currently have zucchini growing in the garden raised bed and will be adding more plants as the summer progresses. It's a good buy for money, just make sure it's on level ground and it will be fantastic for the growing season.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2BUIODT5524W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61QFM3,Color: Green | Size: 6x3x1FT
"Reviewed in the United States on May 15, 2023",Dana FurloDana Furlo,yes,-,Easy to put together,"They beds went together easily and while easier with an extra set of hands, they can be done solo as well. I purchased 4 beds and am considering adding two more for next year. I love that the bunnies who wander in my yard can't reach them and neither can my dog!",5,https://m.media-amazon.com/images/I/91LT3N2QSAL.jpg,-,https://www.amazon.com/gp/customer-reviews/R1USY14ZUP8M9R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on June 10, 2023",prime,yes,-,So far so good,Easy to put together. So far so good on sturdiness!,5,-,-,https://www.amazon.com/gp/customer-reviews/R3OC2EF9PY5JZA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on May 23, 2023",Brenda M RottBrenda M Rott,yes,-,It really looks like real wood! Beautiful.,"I reallly like this planter bed and looks nice  in the yard. Really looks like wood!Could have been a gage or so heavier. I'm happy. If I expand, I will buy it again.",5,https://m.media-amazon.com/images/I/912jry3yTRL.jpg,-,https://www.amazon.com/gp/customer-reviews/R32K6T0MVQT6BO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 19, 2023",Gail SpauldingGail Spaulding,yes,-,Exactly what I was looking for!,"This is the first container bed I have bought - and I'm very pleased.  Delivered in a timely manner,  it was relatively easy to put together - and very nice looking when done. This will make keeping a kitchen garden much easier on this grandmother's knees!!",5,https://m.media-amazon.com/images/I/81Jt5wFoa8L.jpg,-,https://www.amazon.com/gp/customer-reviews/R2QMCK2XS1WKH6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 22, 2023",Diana,yes,-,So far so good,Bought this as my first raised garden bed. Needed something high enough so my dog wouldn’t urinate on the veggies and kill them lol. Definitely high enough. I think this is going to work just fine.,5,-,-,https://www.amazon.com/gp/customer-reviews/R37IRGJT82RTJ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 17, 2023",A Robinson,yes,-,so many compliments,"We have purchased four, in total, of this garden beds and love them.  We don't have room for a complete garden and these work perfectly for vegetables and flowers while keeping the height of the garden at a manageable distance for maintenance.  Highly recommend and would purchase again.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2RZCOQFAHLD88/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on June 7, 2023",Leslie S,yes,-,Nice raised bed,"Sturdy once full of soil. Took 2 people to assemble, but not too difficult. Very attractive.",5,-,-,https://www.amazon.com/gp/customer-reviews/RM4RQ7YEAHLUI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on May 23, 2023",Leslie,yes,-,Happy!,My step mom is in a wheelchair but loves to garden. This is the perfect height so she doesn’t have to bend over and risk falling. Couldn’t be happier with my purchase!,5,-,-,https://www.amazon.com/gp/customer-reviews/R3L16H1066L945/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on May 17, 2023",CT,yes,-,Love the height,Overall a great raised bed for my garden. I particularly like the height so I don’t have to bend too much. Putting it together took quite a bit of time as I did it alone. It looks nice & is holding up well. I recommend this planter.,5,-,-,https://www.amazon.com/gp/customer-reviews/R2CXWFIH4EDTB2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM5ZVTG1,Color: Green | Size: 8x4x2FT
"Reviewed in the United States on May 21, 2023",Vickie Ritchie,yes,-,Pretty raised planter beds,Plastic protective coating very difficult to remove.  Use paper between each of them would be better.  Pretty and can’t wait to fill with dirt and start my planting.,4,-,-,https://www.amazon.com/gp/customer-reviews/R3N22A9M0D1WY4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on April 28, 2023",Southern Reader,yes,-,Time to plant!,"The new garden bed is in the garden and ready for some heirloom tomatoes to move in (just need some warmer nights!). I was a bit skeptical of putting it together by myself, but with a little patience and organization, it was easier than expected. The hardest part were the 2 middle support arms as I needed an extra hand to hold it while I secured them.It looks great in the garden and I look forward to using it.",5,-,-,https://www.amazon.com/gp/customer-reviews/RG68QW0V0J8DT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on May 8, 2023",JP,yes,-,Sturdy and functional,"Relatively easy to put together. Remember to follow the screw pattern that is provided or you will run in to trouble putting the cross bracing in place. Other than that, the final product is sturdy enough that it can be filled with soil without bulging. That's probably all you need from a product like this, so why pay more?",5,-,-,https://www.amazon.com/gp/customer-reviews/R3OB722LAAM9I8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on May 28, 2023",Lois YatesLois Yates,yes,-,Very sturdy! Very easy to assemble!,We love this planter. It hides our meter box perfectly! My husband had it put together in about an hour and a half.,5,https://m.media-amazon.com/images/I/81yc3Hv-H7L.jpg,-,https://www.amazon.com/gp/customer-reviews/RQF9351O743IR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 30, 2023",Carmala KingCarmala King,yes,-,Ease of install,I absolutely love this raised garden bed. It was easy to install and looks fabulous! Great value for the cost,5,https://m.media-amazon.com/images/I/712-Hki4rcL.jpg,-,https://www.amazon.com/gp/customer-reviews/RALYWRAEAWB3B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on April 29, 2023",N.Davis,yes,-,Practical Raised Garden,"As a senior citizen with a spinal cord injury, I needed something I could assemble and maneuver on my own.  There are a lot of screws.  I pieced this together by myself, and am filling it up Hugelkultur style with logs, branches, and composed leaves on the bottom half, and a combination of composted manure, sphaghum peat moss and top soil on top.  I bought it on sale.  So far, so good!",5,-,-,https://www.amazon.com/gp/customer-reviews/R1HBTD99QTFB9C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on May 17, 2023",Amazon Customer,yes,-,Easy to put together great quality,"I live in arizona so metal beds are a must if you want it to last. Easy to put together great price point , had a name brand one that wasn't near as easy or nice paint color.",5,-,-,https://www.amazon.com/gp/customer-reviews/R1YHMHUX62ADLN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on May 23, 2023",Kerri,yes,-,Good Garden Bed,This garden bed looks like the advertised photos. It took some time to assemble but was easy overall. I will definitely be purchasing another one.,5,-,-,https://www.amazon.com/gp/customer-reviews/RQKLEPCBQHDEL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on April 30, 2023",KS,yes,-,Easy garden for a beginner,"This is the first time I’ve tried a raised garden bed, and it was much easier than trying to prep the ground. It took a bit of time to get the thing assembled. I filled the bottom with some leaves and old hay then added raised garden soil and compost. It’s a little expensive filling it up up the first time. But I planted several veggie seedlings and they’re all thriving so far!",5,-,-,https://www.amazon.com/gp/customer-reviews/R2X58VZ82GG7K2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
